,product,date,rating,title,reviews,combined,sentiment,sentiment_taste,sentiment_flavor,sentiment_price,sentiment_package,sentiment_value,sentiment_packaging
157,"Amazon.com: Customer reviews: Cellucor C4 Energy Drink, STARBURST Strawberry, Carbonated Sugar Free Pre Workout Performance Drink with no Artificial Colors or Dyes, Pack of 12",2022-08-26,2.0,flavor le taste nasty,subscription drink get case every month last case flavor issue every enough one case zero flavor next case flavor right one opened yesterday cracked one open yesterday tasted like moldy old weird right flavor cracked open second one today thing done getting buying pouring rest worth say amazon customer service great give issue reported problem,flavor le taste nasty subscription drink get case every month last case flavor issue every enough one case zero flavor next case flavor right one opened yesterday cracked one open yesterday tasted like moldy old weird right flavor cracked open second one today thing done getting buying pouring rest worth say amazon customer service great give issue reported problem,0,0.296,0.296,,,,
159,"Amazon.com: Customer reviews: Cellucor C4 Energy Drink, STARBURST Strawberry, Carbonated Sugar Free Pre Workout Performance Drink with no Artificial Colors or Dyes, Pack of 12",2022-08-18,2.0,sweet tangy,really taste much like sweet skittle tangy soury course mixture flavor least lead believe fan flavor thought would little sweet less tangier,sweet tangy really taste much like sweet skittle tangy soury course mixture flavor least lead believe fan flavor thought would little sweet less tangier,0,0.9196,0.9196,,,,
160,"Amazon.com: Customer reviews: Cellucor C4 Energy Drink, STARBURST Strawberry, Carbonated Sugar Free Pre Workout Performance Drink with no Artificial Colors or Dyes, Pack of 12",2022-08-16,2.0,good item however can beat received package,flavor great product job thing can beat opened package,good item however can beat received package flavor great product job thing can beat opened package,0,,0.7906,,0.7906,,
161,"Amazon.com: Customer reviews: Cellucor C4 Energy Drink, STARBURST Strawberry, Carbonated Sugar Free Pre Workout Performance Drink with no Artificial Colors or Dyes, Pack of 12",2022-08-10,2.0,good value horrible taste,sugar free put sugar might worth drinking also feel energy,good value horrible taste sugar free put sugar might worth drinking also feel energy,0,0.7964,,,,0.7964,0.7964
162,"Amazon.com: Customer reviews: Cellucor C4 Energy Drink, STARBURST Strawberry, Carbonated Sugar Free Pre Workout Performance Drink with no Artificial Colors or Dyes, Pack of 12",2022-08-01,2.0,itch,tasty price itch ltch lasted full hr fore drank whole drink,itch tasty price itch ltch lasted full hr fore drank whole drink,0,,,0.0,,,
164,"Amazon.com: Customer reviews: Cellucor C4 Energy Drink, STARBURST Strawberry, Carbonated Sugar Free Pre Workout Performance Drink with no Artificial Colors or Dyes, Pack of 12",2022-07-14,2.0,damaged delivery love flavor one half damaged ridiculous,,damaged delivery love flavor one half damaged ridiculous ,0,,-0.4767,,,,
165,"Amazon.com: Customer reviews: Cellucor C4 Energy Drink, STARBURST Strawberry, Carbonated Sugar Free Pre Workout Performance Drink with no Artificial Colors or Dyes, Pack of 12",2022-07-13,2.0,taste great best working,taste great lot prework stuff ended needing one time,taste great best working taste great lot prework stuff ended needing one time,0,0.9246,,,,,
169,"Amazon.com: Customer reviews: Cellucor C4 Energy Drink, STARBURST Strawberry, Carbonated Sugar Free Pre Workout Performance Drink with no Artificial Colors or Dyes, Pack of 12",2022-05-10,2.0,cans burst open transit,flavor product great used several time continue however ordered time can burst open leaked amazon product,cans burst open transit flavor product great used several time continue however ordered time can burst open leaked amazon product,0,,0.5423,,,,
172,"Amazon.com: Customer reviews: Cellucor C4 Energy Drink, STARBURST Strawberry, Carbonated Sugar Free Pre Workout Performance Drink with no Artificial Colors or Dyes, Pack of 12",2022-04-05,2.0,extremely sweet,excited purchase get good value money taste would compare carbonated sugar water fan,extremely sweet excited purchase get good value money taste would compare carbonated sugar water fan,0,0.9113,,,,0.9113,0.9113
175,"Amazon.com: Customer reviews: Cellucor C4 Energy Drink, STARBURST Strawberry, Carbonated Sugar Free Pre Workout Performance Drink with no Artificial Colors or Dyes, Pack of 12",2021-11-30,2.0,terrible packaging,received package c watermelon strawberry ice look like stuck corner somewhere original packaging look nasty mold whatever else look like sat water waste money,terrible packaging received package c watermelon strawberry ice look like stuck corner somewhere original packaging look nasty mold whatever else look like sat water waste money,0,,,,-0.6369,,
177,"Amazon.com: Customer reviews: Cellucor C4 Energy Drink, STARBURST Strawberry, Carbonated Sugar Free Pre Workout Performance Drink with no Artificial Colors or Dyes, Pack of 12",2021-10-20,2.0,great taste bad packaging,great taste can nearly empty half full rest fine would enjoyed,great taste bad packaging great taste can nearly empty half full rest fine would enjoyed,0,0.8402,,,,,
178,"Amazon.com: Customer reviews: Cellucor C4 Energy Drink, STARBURST Strawberry, Carbonated Sugar Free Pre Workout Performance Drink with no Artificial Colors or Dyes, Pack of 12",2021-10-13,2.0,great drink packaging shipping awful,flavor nice tingling sensation drink make interesting packaging using terrible received leaking bulging can loose plastic bag huge length paper towel inside soak drink inside big cardboard box worst packaging seen ordering case energy drink,great drink packaging shipping awful flavor nice tingling sensation drink make interesting packaging using terrible received leaking bulging can loose plastic bag huge length paper towel inside soak drink inside big cardboard box worst packaging seen ordering case energy drink,0,,0.128,,,,
181,"Amazon.com: Customer reviews: Cellucor C4 Energy Drink, STARBURST Strawberry, Carbonated Sugar Free Pre Workout Performance Drink with no Artificial Colors or Dyes, Pack of 12",2021-07-04,2.0,smaller expected le fizz like syrup,cans smaller store still good value small can much fizz way sweeter tasting bigger fizz guess,smaller expected le fizz like syrup cans smaller store still good value small can much fizz way sweeter tasting bigger fizz guess,0,,,,,0.7783,0.7783
182,"Amazon.com: Customer reviews: Cellucor C4 Energy Drink, STARBURST Strawberry, Carbonated Sugar Free Pre Workout Performance Drink with no Artificial Colors or Dyes, Pack of 12",2021-06-24,2.0,leaked,would great value money except small pinhole full pack wrapped plastic leaked can shipping box damage visible going return bad still stink,leaked would great value money except small pinhole full pack wrapped plastic leaked can shipping box damage visible going return bad still stink,0,,,,,-0.7579,-0.7579
184,"Amazon.com: Customer reviews: Cellucor C4 Energy Drink, STARBURST Strawberry, Carbonated Sugar Free Pre Workout Performance Drink with no Artificial Colors or Dyes, Pack of 12",2021-06-09,2.0,meh,personally hated taste much taste,meh personally hated taste much taste,0,-0.6705,,,,,
185,"Amazon.com: Customer reviews: Cellucor C4 Energy Drink, STARBURST Strawberry, Carbonated Sugar Free Pre Workout Performance Drink with no Artificial Colors or Dyes, Pack of 12",2021-05-23,2.0,little,discovered drink local store really enjoyed taste thought found bargain saw price quite disheartened get box realize yes height much skinnier one available local store make price much higher buying locally cancelled subscription,little discovered drink local store really enjoyed taste thought found bargain saw price quite disheartened get box realize yes height much skinnier one available local store make price much higher buying locally cancelled subscription,0,0.3818,,0.3818,,,
189,"Amazon.com: Customer reviews: Cellucor C4 Energy Drink, STARBURST Strawberry, Carbonated Sugar Free Pre Workout Performance Drink with no Artificial Colors or Dyes, Pack of 12",2020-11-11,2.0,shilping stink flavor product good,product great shipping however great received multiple can leaking bottom,shilping stink flavor product good product great shipping however great received multiple can leaking bottom,0,,0.8555,,,,
190,"Amazon.com: Customer reviews: Cellucor C4 Energy Drink, STARBURST Strawberry, Carbonated Sugar Free Pre Workout Performance Drink with no Artificial Colors or Dyes, Pack of 12",2020-11-08,2.0,ok taste matter,tried orange slice flavor left bad taste mouth feel like pre workout energy drink however fl oz bit much pre workout personally purchase try flavor,ok taste matter tried orange slice flavor left bad taste mouth feel like pre workout energy drink however fl oz bit much pre workout personally purchase try flavor,0,0.34,0.34,,,,
192,"Amazon.com: Customer reviews: Cellucor C4 Energy Drink, STARBURST Strawberry, Carbonated Sugar Free Pre Workout Performance Drink with no Artificial Colors or Dyes, Pack of 12",2020-07-27,2.0,great,drink leave taste mouth order,great drink leave taste mouth order,0,0.5994,,,,,
193,"Amazon.com: Customer reviews: Cellucor C4 Energy Drink, STARBURST Strawberry, Carbonated Sugar Free Pre Workout Performance Drink with no Artificial Colors or Dyes, Pack of 12",2020-05-27,2.0,notice anything,sadly notice help like product disappointed flavor good,notice anything sadly notice help like product disappointed flavor good,0,,0.296,,,,
196,"Amazon.com: Customer reviews: Cellucor C4 Energy Drink, STARBURST Strawberry, Carbonated Sugar Free Pre Workout Performance Drink with no Artificial Colors or Dyes, Pack of 12",2020-02-17,2.0,work definitely seem like real c,definitely authentic c gnc drinking c year workout like drinking flavored carbonated soda tingling feeling energy boost would spend extra buck get good stuff gnc certainly buying,work definitely seem like real c definitely authentic c gnc drinking c year workout like drinking flavored carbonated soda tingling feeling energy boost would spend extra buck get good stuff gnc certainly buying,0,,0.9584,,,,
197,"Amazon.com: Customer reviews: Cellucor C4 Energy Drink, STARBURST Strawberry, Carbonated Sugar Free Pre Workout Performance Drink with no Artificial Colors or Dyes, Pack of 12",2020-01-13,2.0,good value,drink great received multiple order open tab can dented like dropped,good value drink great received multiple order open tab can dented like dropped,0,,,,,0.8979,0.8979
198,"Amazon.com: Customer reviews: Cellucor C4 Energy Drink, STARBURST Strawberry, Carbonated Sugar Free Pre Workout Performance Drink with no Artificial Colors or Dyes, Pack of 12",2018-11-17,2.0,kind connoisseur energy drink,kind connoisseur energy drink much new trendy energy drink product energy wise flavor flavor ok outstanding could say made feel workout average,kind connoisseur energy drink kind connoisseur energy drink much new trendy energy drink product energy wise flavor flavor ok outstanding could say made feel workout average,0,,0.9702,,,,
199,"Amazon.com: Customer reviews: Cellucor C4 Energy Drink, STARBURST Strawberry, Carbonated Sugar Free Pre Workout Performance Drink with no Artificial Colors or Dyes, Pack of 12",2018-10-08,2.0,great drink poor shipping,love drink package came damaged can undrinkable,great drink poor shipping love drink package came damaged can undrinkable,0,,,,0.5106,,
201,"Amazon.com: Customer reviews: Cellucor C4 Energy Drink, STARBURST Strawberry, Carbonated Sugar Free Pre Workout Performance Drink with no Artificial Colors or Dyes, Pack of 12",2024-04-09,3.0,amazing stuff packaging kinda questionable,started substituting preworkout energy drink mate packaging bad can damaged leak overall flavor amazing thing bad c scratchiness drinking,amazing stuff packaging kinda questionable started substituting preworkout energy drink mate packaging bad can damaged leak overall flavor amazing thing bad c scratchiness drinking,0,,-0.5434,,,,
203,"Amazon.com: Customer reviews: Cellucor C4 Energy Drink, STARBURST Strawberry, Carbonated Sugar Free Pre Workout Performance Drink with no Artificial Colors or Dyes, Pack of 12",2024-03-26,3.0,tastes good damaged,half package damaged dented,tastes good damaged half package damaged dented,0,-0.4404,,,-0.4404,,
205,"Amazon.com: Customer reviews: Cellucor C4 Energy Drink, STARBURST Strawberry, Carbonated Sugar Free Pre Workout Performance Drink with no Artificial Colors or Dyes, Pack of 12",2024-03-03,3.0,return,box arrived physical damage outside package can shipment appeared deflated like lost carbonation return item disappointed get damaged item replaced going keep scripting may unsubscribe due able get replacement item go damaged product,return box arrived physical damage outside package can shipment appeared deflated like lost carbonation return item disappointed get damaged item replaced going keep scripting may unsubscribe due able get replacement item go damaged product,0,,,,-0.8979,,
207,"Amazon.com: Customer reviews: Cellucor C4 Energy Drink, STARBURST Strawberry, Carbonated Sugar Free Pre Workout Performance Drink with no Artificial Colors or Dyes, Pack of 12",2024-02-14,3.0,delicious receive right product,subscribe save love time received different flavor care much total bummer,delicious receive right product subscribe save love time received different flavor care much total bummer,0,,0.9136,,,,
211,"Amazon.com: Customer reviews: Cellucor C4 Energy Drink, STARBURST Strawberry, Carbonated Sugar Free Pre Workout Performance Drink with no Artificial Colors or Dyes, Pack of 12",2024-01-26,3.0,may gamble,showed totally destroyed believe got cold froze burst box literally delivered soggy food amazon also make return process difficult happens get deflected cellucor deflect back amazon okay price sale nice change coffee understand show busted gon na work refund,may gamble showed totally destroyed believe got cold froze burst box literally delivered soggy food amazon also make return process difficult happens get deflected cellucor deflect back amazon okay price sale nice change coffee understand show busted gon na work refund,0,,,0.0276,,,
215,"Amazon.com: Customer reviews: Cellucor C4 Energy Drink, STARBURST Strawberry, Carbonated Sugar Free Pre Workout Performance Drink with no Artificial Colors or Dyes, Pack of 12",2023-12-12,3.0,value,see price went another sure could considered sort value longer purchasing c due ridiculous price tag,value see price went another sure could considered sort value longer purchasing c due ridiculous price tag,0,,,0.5574,,0.5574,0.5574
217,"Amazon.com: Customer reviews: Cellucor C4 Energy Drink, STARBURST Strawberry, Carbonated Sugar Free Pre Workout Performance Drink with no Artificial Colors or Dyes, Pack of 12",2023-11-19,3.0,lemon starburst,lemon flavored ok far strawberry best unfortunately can arrived busted notified company respond,lemon starburst lemon flavored ok far strawberry best unfortunately can arrived busted notified company respond,0,,0.6124,,,,
218,"Amazon.com: Customer reviews: Cellucor C4 Energy Drink, STARBURST Strawberry, Carbonated Sugar Free Pre Workout Performance Drink with no Artificial Colors or Dyes, Pack of 12",2023-11-08,3.0,better average taste typical sugar free aftertaste,c one favorite energy drink offer great lift little crash one least favorite flavor starburst line nice orange taste also typical sugar free aftertaste flavor still money could worse drink,better average taste typical sugar free aftertaste c one favorite energy drink offer great lift little crash one least favorite flavor starburst line nice orange taste also typical sugar free aftertaste flavor still money could worse drink,0,0.9583,0.9583,,,,
219,"Amazon.com: Customer reviews: Cellucor C4 Energy Drink, STARBURST Strawberry, Carbonated Sugar Free Pre Workout Performance Drink with no Artificial Colors or Dyes, Pack of 12",2023-11-02,3.0,sometimes intense energy,like flavor mess stomach stop drinking,sometimes intense energy like flavor mess stomach stop drinking,0,,0.0516,,,,
221,"Amazon.com: Customer reviews: Cellucor C4 Energy Drink, STARBURST Strawberry, Carbonated Sugar Free Pre Workout Performance Drink with no Artificial Colors or Dyes, Pack of 12",2023-10-17,3.0,every damaged bubbled top,good price great taste can damaged though,every damaged bubbled top good price great taste can damaged though,0,0.4588,,0.4588,,,
223,"Amazon.com: Customer reviews: Cellucor C4 Energy Drink, STARBURST Strawberry, Carbonated Sugar Free Pre Workout Performance Drink with no Artificial Colors or Dyes, Pack of 12",2023-10-13,3.0,poorly packed tasty,caught great deal hate paying gas station taste good issue order poorly packed damaged unfortunately damage released carbon waste get star note value money paid can,poorly packed tasty caught great deal hate paying gas station taste good issue order poorly packed damaged unfortunately damage released carbon waste get star note value money paid can,0,-0.6808,,,,-0.6808,-0.6808
224,"Amazon.com: Customer reviews: Cellucor C4 Energy Drink, STARBURST Strawberry, Carbonated Sugar Free Pre Workout Performance Drink with no Artificial Colors or Dyes, Pack of 12",2023-10-09,3.0,drinks great packaged correctly,purchased variety include skittle starburst strawberry starburst unfortunately packaged correctly skittles flavor subbed strawberry starburst drink getting ordered would nice,drinks great packaged correctly purchased variety include skittle starburst strawberry starburst unfortunately packaged correctly skittles flavor subbed strawberry starburst drink getting ordered would nice,0,,0.6705,,0.6705,,
225,"Amazon.com: Customer reviews: Cellucor C4 Energy Drink, STARBURST Strawberry, Carbonated Sugar Free Pre Workout Performance Drink with no Artificial Colors or Dyes, Pack of 12",2023-10-04,3.0,delicious shipment usually late arrive,addicted orange flavor one every morning many type energy drink favorite flavor sweet tasting orange right subscribe save option shipping horrible running late pretty much every time many time show shipment currently way amazon suggesting request refund tried one time shipment fill void missed subscribe save shipment arrive day already delayed twice extremely unreliable delivery,delicious shipment usually late arrive addicted orange flavor one every morning many type energy drink favorite flavor sweet tasting orange right subscribe save option shipping horrible running late pretty much every time many time show shipment currently way amazon suggesting request refund tried one time shipment fill void missed subscribe save shipment arrive day already delayed twice extremely unreliable delivery,0,,0.9382,,,,
226,"Amazon.com: Customer reviews: Cellucor C4 Energy Drink, STARBURST Strawberry, Carbonated Sugar Free Pre Workout Performance Drink with no Artificial Colors or Dyes, Pack of 12",2023-10-03,3.0,love product delivery sucked,upon opening front door get c package noticed large plastic bag around box opened bag found box soaking wet one can broken open sprayed whole order,love product delivery sucked upon opening front door get c package noticed large plastic bag around box opened bag found box soaking wet one can broken open sprayed whole order,0,,,,-0.2263,,
227,"Amazon.com: Customer reviews: Cellucor C4 Energy Drink, STARBURST Strawberry, Carbonated Sugar Free Pre Workout Performance Drink with no Artificial Colors or Dyes, Pack of 12",2023-09-27,3.0,product taste good packaging delivery awful punctured can wet package,energy drink aftertaste definitely drink made mistake sipped throughout day night finally fell asleep,product taste good packaging delivery awful punctured can wet package energy drink aftertaste definitely drink made mistake sipped throughout day night finally fell asleep,0,0.3182,,,0.3182,,
228,"Amazon.com: Customer reviews: Cellucor C4 Energy Drink, STARBURST Strawberry, Carbonated Sugar Free Pre Workout Performance Drink with no Artificial Colors or Dyes, Pack of 12",2023-09-25,3.0,busted can,good sale price several busted can either heat shipping probably couple case,busted can good sale price several busted can either heat shipping probably couple case,0,,,0.4404,,,
229,"Amazon.com: Customer reviews: Cellucor C4 Energy Drink, STARBURST Strawberry, Carbonated Sugar Free Pre Workout Performance Drink with no Artificial Colors or Dyes, Pack of 12",2023-09-22,3.0,weird one calorie seems boost,edition seems weaker compared bigger flavor calorie since one oohmph effect kick still tasted strawberry starburst love taste,weird one calorie seems boost edition seems weaker compared bigger flavor calorie since one oohmph effect kick still tasted strawberry starburst love taste,0,0.5106,0.5106,,,,
230,"Amazon.com: Customer reviews: Cellucor C4 Energy Drink, STARBURST Strawberry, Carbonated Sugar Free Pre Workout Performance Drink with no Artificial Colors or Dyes, Pack of 12",2023-09-18,3.0,bad discount,tastes decent,bad discount tastes decent,0,-0.5423,,,,,
231,"Amazon.com: Customer reviews: Cellucor C4 Energy Drink, STARBURST Strawberry, Carbonated Sugar Free Pre Workout Performance Drink with no Artificial Colors or Dyes, Pack of 12",2023-09-02,3.0,best tasting energy drink longer calorie,realized halfway pack pink starburst drink calorie instead however change taste,best tasting energy drink longer calorie realized halfway pack pink starburst drink calorie instead however change taste,0,0.743,,,,,
232,"Amazon.com: Customer reviews: Cellucor C4 Energy Drink, STARBURST Strawberry, Carbonated Sugar Free Pre Workout Performance Drink with no Artificial Colors or Dyes, Pack of 12",2023-08-27,3.0,c,thought would taste works like rest c,c thought would taste works like rest c,0,0.3612,,,,,
234,"Amazon.com: Customer reviews: Cellucor C4 Energy Drink, STARBURST Strawberry, Carbonated Sugar Free Pre Workout Performance Drink with no Artificial Colors or Dyes, Pack of 12",2023-08-05,3.0,flavor ehhh,love cherry one lemon much,flavor ehhh love cherry one lemon much,0,,0.6369,,,,
235,"Amazon.com: Customer reviews: Cellucor C4 Energy Drink, STARBURST Strawberry, Carbonated Sugar Free Pre Workout Performance Drink with no Artificial Colors or Dyes, Pack of 12",2023-08-04,3.0,much love product,like drink lot flavor especially favorite really get amped last time ordered drink either amazon crew stolen package completely shattered bottle inside nothing drink amazon worker,much love product like drink lot flavor especially favorite really get amped last time ordered drink either amazon crew stolen package completely shattered bottle inside nothing drink amazon worker,0,,0.7003,,0.7003,,
236,"Amazon.com: Customer reviews: Cellucor C4 Energy Drink, STARBURST Strawberry, Carbonated Sugar Free Pre Workout Performance Drink with no Artificial Colors or Dyes, Pack of 12",2023-07-25,3.0,one favorite flavor,received can good condition still feel good value still cheaper local store,one favorite flavor received can good condition still feel good value still cheaper local store,0,,0.8807,,,0.8807,0.8807
237,"Amazon.com: Customer reviews: Cellucor C4 Energy Drink, STARBURST Strawberry, Carbonated Sugar Free Pre Workout Performance Drink with no Artificial Colors or Dyes, Pack of 12",2023-07-23,3.0,sweet,sweet like sweet energy drink especially morning water le sweet energy drink also higher price energy drink,sweet sweet like sweet energy drink especially morning water le sweet energy drink also higher price energy drink,0,,,0.9571,,,
238,"Amazon.com: Customer reviews: Cellucor C4 Energy Drink, STARBURST Strawberry, Carbonated Sugar Free Pre Workout Performance Drink with no Artificial Colors or Dyes, Pack of 12",2023-07-20,3.0,love taste,love taste energized however one can busted shipment leaked husband threw photo flat one end slow leak,love taste love taste energized however one can busted shipment leaked husband threw photo flat one end slow leak,0,0.8402,,,,,
239,"Amazon.com: Customer reviews: Cellucor C4 Energy Drink, STARBURST Strawberry, Carbonated Sugar Free Pre Workout Performance Drink with no Artificial Colors or Dyes, Pack of 12",2023-07-19,3.0,missed mark time,product subscribe save typically happy time shipped sitting box sideways bottom package side can instead bottom transit one can bottom box broke open right supposed opened soaked box along content overall happy actual product happy shipping,missed mark time product subscribe save typically happy time shipped sitting box sideways bottom package side can instead bottom transit one can bottom box broke open right supposed opened soaked box along content overall happy actual product happy shipping,0,,,,0.8834,,
241,"Amazon.com: Customer reviews: Cellucor C4 Energy Drink, STARBURST Strawberry, Carbonated Sugar Free Pre Workout Performance Drink with no Artificial Colors or Dyes, Pack of 12",2023-07-17,3.0,return,flavor decent pre workout strong immediately got tingly itchy face,return flavor decent pre workout strong immediately got tingly itchy face,0,,0.296,,,,
243,"Amazon.com: Customer reviews: Cellucor C4 Energy Drink, STARBURST Strawberry, Carbonated Sugar Free Pre Workout Performance Drink with no Artificial Colors or Dyes, Pack of 12",2023-07-12,3.0,damaged can,husband absolutely love ordering different occasion ordered come busted thrown ground outside home wish package delivered care would give star,damaged can husband absolutely love ordering different occasion ordered come busted thrown ground outside home wish package delivered care would give star,0,,,,0.8173,,
244,"Amazon.com: Customer reviews: Cellucor C4 Energy Drink, STARBURST Strawberry, Carbonated Sugar Free Pre Workout Performance Drink with no Artificial Colors or Dyes, Pack of 12",2023-07-03,3.0,oz can,see oz can store expecting oz good value,oz can see oz can store expecting oz good value,0,,,,,0.6486,0.6486
247,"Amazon.com: Customer reviews: Cellucor C4 Energy Drink, STARBURST Strawberry, Carbonated Sugar Free Pre Workout Performance Drink with no Artificial Colors or Dyes, Pack of 12",2023-04-24,3.0,first order perfect second order much,ordered pack c starburst orange flavor month ago perfect taste like store previous order week ago drank first starburst orange flavor taste stale flavor profile different orange taste taste old possibly stored incorrectly leaf distinct aftertaste mouth unlike first order expiration bottom show expired either got knockoff version printed can stored incorrectly altered flavor somehow turned bad,first order perfect second order much ordered pack c starburst orange flavor month ago perfect taste like store previous order week ago drank first starburst orange flavor taste stale flavor profile different orange taste taste old possibly stored incorrectly leaf distinct aftertaste mouth unlike first order expiration bottom show expired either got knockoff version printed can stored incorrectly altered flavor somehow turned bad,0,0.7506,0.7506,,,,
248,"Amazon.com: Customer reviews: Cellucor C4 Energy Drink, STARBURST Strawberry, Carbonated Sugar Free Pre Workout Performance Drink with no Artificial Colors or Dyes, Pack of 12",2023-04-12,3.0,fan taste,drink taste like candy sweet somehwhat weird taste unbearable also something would probably get,fan taste drink taste like candy sweet somehwhat weird taste unbearable also something would probably get,0,0.7269,,,,,
249,"Amazon.com: Customer reviews: Cellucor C4 Energy Drink, STARBURST Strawberry, Carbonated Sugar Free Pre Workout Performance Drink with no Artificial Colors or Dyes, Pack of 12",2023-04-11,3.0,damaged,product taste good one damaged leaking,damaged product taste good one damaged leaking,0,-0.4404,,,,,
254,"Amazon.com: Customer reviews: Cellucor C4 Energy Drink, STARBURST Strawberry, Carbonated Sugar Free Pre Workout Performance Drink with no Artificial Colors or Dyes, Pack of 12",2023-03-08,3.0,damaged good,auto ship package come exploded can nearly empty packages way outside box fine,damaged good auto ship package come exploded can nearly empty packages way outside box fine,0,,,,0.0,,
257,"Amazon.com: Customer reviews: Cellucor C4 Energy Drink, STARBURST Strawberry, Carbonated Sugar Free Pre Workout Performance Drink with no Artificial Colors or Dyes, Pack of 12",2023-02-21,3.0,taste great reaction,loved unfortunately reaction one ingredient gave felt like sunburn,taste great reaction loved unfortunately reaction one ingredient gave felt like sunburn,0,0.8442,,,,,
258,"Amazon.com: Customer reviews: Cellucor C4 Energy Drink, STARBURST Strawberry, Carbonated Sugar Free Pre Workout Performance Drink with no Artificial Colors or Dyes, Pack of 12",2023-02-21,3.0,rich mans pre workout drink,price ridiculous better buying pre workout taste great great pick flavor better crap energy drink,rich mans pre workout drink price ridiculous better buying pre workout taste great great pick flavor better crap energy drink,0,0.9393,0.9393,0.9393,,,
259,"Amazon.com: Customer reviews: Cellucor C4 Energy Drink, STARBURST Strawberry, Carbonated Sugar Free Pre Workout Performance Drink with no Artificial Colors or Dyes, Pack of 12",2023-02-18,3.0,best pre workout energy drink,flavor phenomenal crash drink one every morning really liking price drop recent subscribe save however time past month package damaged returned receiving refund within week pretty annoying someone relies subscribe save drink one every morning,best pre workout energy drink flavor phenomenal crash drink one every morning really liking price drop recent subscribe save however time past month package damaged returned receiving refund within week pretty annoying someone relies subscribe save drink one every morning,0,,0.8492,0.8492,0.8492,,
260,"Amazon.com: Customer reviews: Cellucor C4 Energy Drink, STARBURST Strawberry, Carbonated Sugar Free Pre Workout Performance Drink with no Artificial Colors or Dyes, Pack of 12",2023-02-17,3.0,inventory issue shipped wrong item,ordering brand case time like starburst flavor pricing decent around sale placed order arrived next day opened box even realize wrong item till picked case noticed oz girth feel right noticed wrong flavor someone somewhere amazon c validation following procedure correctly weight size oz case oz case wrong size wrong flavor wrong weight employee caught amazon system caught item correct great love brand flavor performance price specific time someone really messed thankfully amazon ai support issued refund let keep wrong item due fact wo accept return use credit try buy another case hope best side note tried order case skittle flavor twice time said preparing shipping eta day never shipped something going amazon product available vendor use caution,inventory issue shipped wrong item ordering brand case time like starburst flavor pricing decent around sale placed order arrived next day opened box even realize wrong item till picked case noticed oz girth feel right noticed wrong flavor someone somewhere amazon c validation following procedure correctly weight size oz case oz case wrong size wrong flavor wrong weight employee caught amazon system caught item correct great love brand flavor performance price specific time someone really messed thankfully amazon ai support issued refund let keep wrong item due fact wo accept return use credit try buy another case hope best side note tried order case skittle flavor twice time said preparing shipping eta day never shipped something going amazon product available vendor use caution,0,,0.8514,0.8514,,,
261,"Amazon.com: Customer reviews: Cellucor C4 Energy Drink, STARBURST Strawberry, Carbonated Sugar Free Pre Workout Performance Drink with no Artificial Colors or Dyes, Pack of 12",2023-02-16,3.0,dent flavor issue,dented can probably loose box shipped amazon food item convinced yet flavor seem right really strawberry strong sweetener flavor something would buy,dent flavor issue dented can probably loose box shipped amazon food item convinced yet flavor seem right really strawberry strong sweetener flavor something would buy,0,,0.6887,,,,
262,"Amazon.com: Customer reviews: Cellucor C4 Energy Drink, STARBURST Strawberry, Carbonated Sugar Free Pre Workout Performance Drink with no Artificial Colors or Dyes, Pack of 12",2023-02-14,3.0,flavor ebt eligible,wanted try flavor ebt eligible understand,flavor ebt eligible wanted try flavor ebt eligible understand,0,,0.0,,,,
263,"Amazon.com: Customer reviews: Cellucor C4 Energy Drink, STARBURST Strawberry, Carbonated Sugar Free Pre Workout Performance Drink with no Artificial Colors or Dyes, Pack of 12",2023-02-14,3.0,sure like,day trying honest fan tingle get feel like itch go away min energy wise feel significant energy increase compared monster feel energized exercise drinking taste wise honest im fan sugar drink usually artificial sugar taste unfortunately one taste usually get drinking sugar substitute drink fan aftertaste taste ok slight berry taste taste like bomb pop opinion think unfortunately think one,sure like day trying honest fan tingle get feel like itch go away min energy wise feel significant energy increase compared monster feel energized exercise drinking taste wise honest im fan sugar drink usually artificial sugar taste unfortunately one taste usually get drinking sugar substitute drink fan aftertaste taste ok slight berry taste taste like bomb pop opinion think unfortunately think one,0,0.9839,,,,,
264,"Amazon.com: Customer reviews: Cellucor C4 Energy Drink, STARBURST Strawberry, Carbonated Sugar Free Pre Workout Performance Drink with no Artificial Colors or Dyes, Pack of 12",2023-02-12,3.0,c,flavor good received delivery half can smashed,c flavor good received delivery half can smashed,0,,0.4404,,,,
265,"Amazon.com: Customer reviews: Cellucor C4 Energy Drink, STARBURST Strawberry, Carbonated Sugar Free Pre Workout Performance Drink with no Artificial Colors or Dyes, Pack of 12",2023-02-11,3.0,delivery damaged good able return replace,product great package opened several can box punctured leaking cant return,delivery damaged good able return replace product great package opened several can box punctured leaking cant return,0,,,,0.6249,,
266,"Amazon.com: Customer reviews: Cellucor C4 Energy Drink, STARBURST Strawberry, Carbonated Sugar Free Pre Workout Performance Drink with no Artificial Colors or Dyes, Pack of 12",2023-02-04,3.0,caution,ordered several case first one come busted great product taste keep mind might get intact,caution ordered several case first one come busted great product taste keep mind might get intact,0,0.7096,,,,,
